X,Y,Layer1
90.5,26.0,3.0481193
91.0,26.0,2.8540804
91.5,26.0,2.3619747
92.0,26.0,2.4443936
92.5,26.0,2.2183177
93.0,26.0,1.787069
93.5,26.0,2.3946376
94.0,26.0,2.0490537
94.5,26.0,1.9318726
71.5,25.5,4.141942
72.0,25.5,4.3764563
72.5,25.5,4.4390025
73.0,25.5,4.2014427
73.5,25.5,4.1875896
74.0,25.5,4.4538803
74.5,25.5,3.834255
75.0,25.5,3.6766875
75.5,25.5,3.7911239
76.0,25.5,3.5920172
76.5,25.5,3.3106403
77.0,25.5,3.549191
77.5,25.5,3.6619954
78.0,25.5,3.5603259
78.5,25.5,3.445407
79.0,25.5,3.3635206
79.5,25.5,3.3688352
80.0,25.5,3.4507196
80.5,25.5,3.3250988
81.0,25.5,3.377981
81.5,25.5,3.4565198
82.0,25.5,3.492108
82.5,25.5,3.5582035
83.0,25.5,3.6764574
83.5,25.5,3.8624973
84.0,25.5,3.9204354
84.5,25.5,3.8299415
85.0,25.5,3.8072531
85.5,25.5,3.9251595
86.0,25.5,3.9979875
86.5,25.5,4.109525
87.0,25.5,4.018194
87.5,25.5,3.9538813
88.0,25.5,3.9334567
90.5,25.5,2.9802527
91.0,25.5,3.0539305
91.5,25.5,2.590216
92.0,25.5,2.6107204
92.5,25.5,2.9460685
93.0,25.5,2.1921635
93.5,25.5,2.1086807
94.0,25.5,2.2745478
71.5,25.0,4.1491675
72.0,25.0,4.507799
72.5,25.0,4.3096023
73.0,25.0,4.006636
73.5,25.0,4.1380377
74.0,25.0,3.682594
74.5,25.0,3.7530882
75.0,25.0,3.8195548
75.5,25.0,3.9811242
76.0,25.0,3.8449333
76.5,25.0,3.4787805
77.0,25.0,3.7987988
77.5,25.0,3.6974156
78.0,25.0,3.815134
78.5,25.0,3.491269
79.0,25.0,3.4860845
79.5,25.0,3.472762
80.0,25.0,3.3644059
80.5,25.0,3.3422773
81.0,25.0,3.2826633
81.5,25.0,3.2501621
82.0,25.0,3.234903
82.5,25.0,3.2937925
83.0,25.0,3.4479165
83.5,25.0,3.4982636
84.0,25.0,3.6032948
84.5,25.0,3.6356645
85.0,25.0,3.6419802
85.5,25.0,3.6523185
86.0,25.0,3.5622454
86.5,25.0,3.4843278
87.0,25.0,3.4972868
87.5,25.0,3.5565515
93.0,25.0,2.7478786
93.5,25.0,2.2502334
94.0,25.0,2.5274036
71.5,24.5,4.3563175
72.0,24.5,4.376846
72.5,24.5,3.8814995
73.0,24.5,3.491405
73.5,24.5,4.0732584
74.0,24.5,3.996293
74.5,24.5,4.110112
75.0,24.5,4.432294
75.5,24.5,4.480211
76.0,24.5,4.202954
76.5,24.5,3.7631059
77.0,24.5,3.9076476
77.5,24.5,4.1678047
78.0,24.5,3.8748176
78.5,24.5,3.6507337
79.0,24.5,3.5630672
79.5,24.5,3.4968898
80.0,24.5,3.3283937
80.5,24.5,3.4349368
81.0,24.5,3.2316074
81.5,24.5,3.3050575
82.0,24.5,3.180574
82.5,24.5,3.029563
83.0,24.5,2.9102821
83.5,24.5,3.2122288
84.0,24.5,3.2193522
84.5,24.5,3.236426
85.0,24.5,3.3259747
85.5,24.5,3.481098
86.0,24.5,3.5371547
86.5,24.5,3.692072
87.0,24.5,3.6867204
87.5,24.5,3.5860426
92.5,24.5,2.3654504
93.0,24.5,1.8341974
93.5,24.5,2.6507998
94.0,24.5,2.8137836
69.0,24.0,5.9150615
71.5,24.0,4.469957
72.0,24.0,4.298434
72.5,24.0,4.082994
73.0,24.0,3.7261071
73.5,24.0,4.433691
74.0,24.0,3.970782
74.5,24.0,3.7981093
75.0,24.0,4.9377084
75.5,24.0,4.6501637
76.0,24.0,4.6028047
76.5,24.0,4.180599
77.0,24.0,4.1025715
77.5,24.0,4.330324
78.0,24.0,3.97775
78.5,24.0,4.102165
79.0,24.0,4.029638
79.5,24.0,3.5729637
80.0,24.0,3.6861324
80.5,24.0,3.4007301
81.0,24.0,3.3919814
81.5,24.0,3.206589
82.0,24.0,3.072069
82.5,24.0,2.9545088
83.0,24.0,2.8042452
83.5,24.0,3.000214
84.0,24.0,2.7791195
84.5,24.0,2.8484566
85.0,24.0,3.3623078
85.5,24.0,3.610015
86.0,24.0,3.435826
86.5,24.0,3.5726411
87.0,24.0,3.651966
87.5,24.0,3.6574543
88.0,24.0,3.8327394
92.5,24.0,2.7006207
93.0,24.0,2.418065
68.5,23.5,5.8040175
69.0,23.5,5.252162
69.5,23.5,5.0551987
70.0,23.5,5.0979342
70.5,23.5,5.0858727
71.0,23.5,5.214417
71.5,23.5,4.818177
72.0,23.5,4.362375
72.5,23.5,4.1548543
73.0,23.5,4.1025944
73.5,23.5,4.325853
74.0,23.5,4.1600842
74.5,23.5,4.1119018
75.0,23.5,4.87765
75.5,23.5,4.7823896
76.0,23.5,4.776801
76.5,23.5,4.350165
77.0,23.5,4.38824
77.5,23.5,4.2961855
78.0,23.5,4.002553
78.5,23.5,4.1199055
79.0,23.5,3.953591
79.5,23.5,3.5899312
80.0,23.5,3.641286
80.5,23.5,3.5224738
81.0,23.5,3.2511668
81.5,23.5,3.1417534
82.0,23.5,3.1163917
82.5,23.5,3.2231932
83.0,23.5,2.9120805
83.5,23.5,3.0819035
84.0,23.5,3.1403987
84.5,23.5,3.2469068
85.0,23.5,3.7152863
85.5,23.5,3.4881988
86.0,23.5,3.310996
86.5,23.5,3.3545766
87.0,23.5,3.4438488
87.5,23.5,3.6212313
88.0,23.5,3.8612607
93.0,23.5,2.603742
68.0,23.0,6.3155646
68.5,23.0,6.115616
69.0,23.0,5.650876
69.5,23.0,5.586272
70.0,23.0,5.8023496
70.5,23.0,5.370336
71.0,23.0,5.004338
71.5,23.0,4.765688
72.0,23.0,4.33444
72.5,23.0,4.1071568
73.0,23.0,4.2514334
73.5,23.0,4.249585
74.0,23.0,4.356996
74.5,23.0,4.2232227
75.0,23.0,4.5994763
75.5,23.0,4.840811
76.0,23.0,4.779894
76.5,23.0,4.3532004
77.0,23.0,4.184175
77.5,23.0,4.0029297
78.0,23.0,3.8869207
78.5,23.0,3.9751184
79.0,23.0,3.8494747
79.5,23.0,3.7829785
80.0,23.0,3.6996794
80.5,23.0,3.5730462
81.0,23.0,3.417746
81.5,23.0,3.3952868
82.0,23.0,3.1373308
82.5,23.0,2.8322914
83.0,23.0,3.1375072
83.5,23.0,3.45807
84.0,23.0,3.2734537
84.5,23.0,3.2222648
85.0,23.0,3.308926
85.5,23.0,3.077013
86.0,23.0,2.8632548
86.5,23.0,3.468759
87.0,23.0,3.508436
87.5,23.0,3.6772563
88.0,23.0,3.9526324
68.0,22.5,6.232286
68.5,22.5,5.997566
69.0,22.5,5.887224
69.5,22.5,5.904309
70.0,22.5,5.2939444
70.5,22.5,4.5160036
71.0,22.5,4.6493945
71.5,22.5,4.799339
72.0,22.5,4.375868
72.5,22.5,4.541082
73.0,22.5,4.3573284
73.5,22.5,4.3393664
74.0,22.5,4.2954993
74.5,22.5,4.489531
75.0,22.5,4.461013
75.5,22.5,4.720924
76.0,22.5,4.2954755
76.5,22.5,3.8776007
77.0,22.5,3.9554954
77.5,22.5,4.018675
78.0,22.5,3.520407
78.5,22.5,3.4967093
79.0,22.5,4.161223
79.5,22.5,4.230838
80.0,22.5,3.802532
80.5,22.5,3.1135173
81.0,22.5,3.2194202
81.5,22.5,3.0506477
82.0,22.5,3.0531359
82.5,22.5,3.2125857
83.0,22.5,2.8048673
83.5,22.5,3.293716
84.0,22.5,2.999197
84.5,22.5,2.8268635
85.0,22.5,2.8532755
85.5,22.5,2.957345
86.0,22.5,2.90153
86.5,22.5,3.1583884
87.0,22.5,3.5472434
87.5,22.5,3.874349
88.0,22.5,4.2136464
88.5,22.5,4.1517572
67.5,22.0,6.3912582
68.0,22.0,6.2404494
68.5,22.0,6.037014
69.0,22.0,5.8990197
69.5,22.0,4.8390384
70.0,22.0,4.7046623
70.5,22.0,4.607056
71.0,22.0,4.8912244
71.5,22.0,5.037054
72.0,22.0,4.573594
72.5,22.0,5.3338003
73.0,22.0,4.4115586
73.5,22.0,4.3110814
74.0,22.0,4.2889404
74.5,22.0,4.3605046
75.0,22.0,3.8298316
75.5,22.0,3.987207
76.0,22.0,4.062605
76.5,22.0,3.9663024
77.0,22.0,3.6096706
77.5,22.0,3.666862
78.0,22.0,3.775149
78.5,22.0,4.1936255
79.0,22.0,4.3073783
79.5,22.0,4.158414
80.0,22.0,3.416934
80.5,22.0,3.183105
81.0,22.0,3.2939258
81.5,22.0,3.0396092
82.0,22.0,3.164552
82.5,22.0,3.4075742
83.0,22.0,3.0828452
83.5,22.0,3.1095462
84.0,22.0,3.2489197
84.5,22.0,2.9913247
85.0,22.0,2.769297
85.5,22.0,3.2155616
86.0,22.0,3.2824109
86.5,22.0,3.1621318
87.0,22.0,3.8072937
87.5,22.0,4.236959
88.0,22.0,4.707462
88.5,22.0,4.39492
68.0,21.5,6.308108
68.5,21.5,6.1027956
69.0,21.5,6.027349
69.5,21.5,5.862429
70.0,21.5,4.8366823
70.5,21.5,4.3749337
71.0,21.5,4.671594
71.5,21.5,4.6432095
72.0,21.5,4.944851
72.5,21.5,5.7266006
73.0,21.5,4.530208
73.5,21.5,4.6720476
74.0,21.5,4.7786083
74.5,21.5,4.1976643
75.0,21.5,4.329336
75.5,21.5,4.2604103
76.0,21.5,4.282221
76.5,21.5,3.489229
77.0,21.5,3.2675657
77.5,21.5,3.9886556
78.0,21.5,4.1071563
78.5,21.5,4.071624
79.0,21.5,3.7696702
79.5,21.5,3.7919064
80.0,21.5,3.6615417
80.5,21.5,3.0798836
81.0,21.5,3.3690777
81.5,21.5,3.294198
82.0,21.5,3.4028044
82.5,21.5,3.2913823
83.0,21.5,3.2465897
83.5,21.5,3.2858438
84.0,21.5,3.3168418
84.5,21.5,3.0443053
85.0,21.5,2.813948
85.5,21.5,3.1114202
86.0,21.5,2.931408
86.5,21.5,3.4529114
87.0,21.5,4.613235
87.5,21.5,5.400051
88.0,21.5,5.5570974
88.5,21.5,5.091003
68.5,21.0,6.398029
69.0,21.0,6.163277
69.5,21.0,6.048239
70.0,21.0,5.9245725
70.5,21.0,5.3189716
71.0,21.0,5.1647754
71.5,21.0,5.96459
72.0,21.0,6.355151
72.5,21.0,6.0191507
73.0,21.0,4.993348
73.5,21.0,4.5655456
74.0,21.0,5.0107293
74.5,21.0,4.2655745
75.0,21.0,3.3798304
75.5,21.0,3.8091161
76.0,21.0,4.12967
76.5,21.0,4.0036974
77.0,21.0,3.9443274
77.5,21.0,3.9735558
78.0,21.0,3.98239
78.5,21.0,4.0897284
79.0,21.0,3.9201763
79.5,21.0,3.961402
80.0,21.0,3.6706333
80.5,21.0,3.9975317
81.0,21.0,3.733281
81.5,21.0,3.621442
82.0,21.0,3.6396887
82.5,21.0,3.7321134
83.0,21.0,3.3126824
83.5,21.0,3.390647
84.0,21.0,3.2783403
84.5,21.0,3.0648606
85.0,21.0,3.046329
85.5,21.0,2.885456
86.0,21.0,3.340182
86.5,21.0,3.8348851
87.0,21.0,5.2799745
87.5,21.0,5.875608
88.0,21.0,5.8254957
88.5,21.0,5.625005
69.0,20.5,6.354973
69.5,20.5,6.082286
70.0,20.5,6.0875626
70.5,20.5,6.304555
71.0,20.5,6.6330485
71.5,20.5,6.709949
72.0,20.5,6.2761035
72.5,20.5,5.773833
73.0,20.5,4.852369
73.5,20.5,4.4725156
74.0,20.5,4.9242225
74.5,20.5,4.4008484
75.0,20.5,3.6658566
75.5,20.5,4.103707
76.0,20.5,4.2626243
76.5,20.5,4.231056
77.0,20.5,3.880121
77.5,20.5,4.367424
78.0,20.5,4.136402
78.5,20.5,3.813798
79.0,20.5,3.7861254
79.5,20.5,3.787539
80.0,20.5,3.6772637
80.5,20.5,3.7165797
81.0,20.5,4.0798025
81.5,20.5,3.9713616
82.0,20.5,3.415718
82.5,20.5,3.5319593
83.0,20.5,3.29758
83.5,20.5,3.4039035
84.0,20.5,3.5997949
84.5,20.5,3.3512402
85.0,20.5,3.0173693
85.5,20.5,3.5704012
86.0,20.5,4.040515
86.5,20.5,4.5483017
87.0,20.5,5.903626
87.5,20.5,5.976297
88.0,20.5,5.857624
88.5,20.5,5.7161336
89.0,20.5,5.578446
69.5,20.0,6.133466
70.0,20.0,6.1555567
70.5,20.0,6.272153
71.0,20.0,6.409928
71.5,20.0,6.444733
72.0,20.0,5.9955745
72.5,20.0,5.4206448
73.0,20.0,4.1824045
73.5,20.0,4.7003016
74.0,20.0,4.803642
74.5,20.0,4.523183
75.0,20.0,4.0762033
75.5,20.0,4.18978
76.0,20.0,4.005655
76.5,20.0,4.174012
77.0,20.0,4.264744
77.5,20.0,4.200238
78.0,20.0,3.7885466
78.5,20.0,3.5892684
79.0,20.0,3.5367613
79.5,20.0,3.5245175
80.0,20.0,3.5982172
80.5,20.0,3.562331
81.0,20.0,3.5001152
81.5,20.0,4.0944915
82.0,20.0,4.071102
82.5,20.0,3.3302352
83.0,20.0,3.3409793
83.5,20.0,3.3847833
84.0,20.0,3.5013914
84.5,20.0,2.8590243
85.0,20.0,3.2694755
85.5,20.0,4.429626
86.0,20.0,4.8195047
86.5,20.0,5.7680387
87.0,20.0,6.038437
87.5,20.0,5.9645925
88.0,20.0,5.849967
88.5,20.0,5.7177396
70.0,19.5,6.204787
70.5,19.5,6.236448
71.0,19.5,6.2548904
71.5,19.5,6.259583
72.0,19.5,5.8049426
72.5,19.5,5.3251076
73.0,19.5,3.6647863
73.5,19.5,3.6597323
74.0,19.5,4.931957
74.5,19.5,4.139144
75.0,19.5,3.9902847
75.5,19.5,3.9763324
76.0,19.5,3.8524034
76.5,19.5,3.9180648
77.0,19.5,3.9701343
77.5,19.5,4.076808
78.0,19.5,3.8115585
78.5,19.5,3.775759
79.0,19.5,3.7144902
79.5,19.5,3.6688015
80.0,19.5,3.2447274
80.5,19.5,2.9583101
81.0,19.5,3.6628063
81.5,19.5,3.62276
82.0,19.5,3.937636
82.5,19.5,3.9987605
83.0,19.5,4.0143366
83.5,19.5,2.944256
84.0,19.5,3.0424883
84.5,19.5,3.154703
85.0,19.5,4.44723
85.5,19.5,5.966665
86.0,19.5,6.0957274
86.5,19.5,6.044832
87.0,19.5,6.017505
87.5,19.5,5.9529724
88.0,19.5,5.838985
71.5,19.0,6.0773277
72.0,19.0,5.640907
72.5,19.0,5.1987257
73.0,19.0,3.842475
73.5,19.0,4.1327405
74.0,19.0,4.6198273
74.5,19.0,4.8368216
75.0,19.0,4.614247
75.5,19.0,4.4210577
76.0,19.0,4.1841555
76.5,19.0,3.899809
77.0,19.0,3.908684
77.5,19.0,4.0540104
78.0,19.0,4.125491
78.5,19.0,3.793903
79.0,19.0,3.4198637
79.5,19.0,3.702482
80.0,19.0,3.2129476
80.5,19.0,2.869017
81.0,19.0,3.2051063
81.5,19.0,3.544368
82.0,19.0,3.6455095
82.5,19.0,3.895785
83.0,19.0,4.045664
83.5,19.0,2.9301112
84.0,19.0,2.917536
84.5,19.0,4.318731
85.0,19.0,6.256597
85.5,19.0,6.2028413
86.0,19.0,6.129899
86.5,19.0,6.0888677
87.0,19.0,6.0527635
87.5,19.0,5.954425
71.5,18.5,5.9357142
72.0,18.5,5.5409346
72.5,18.5,5.0999246
73.0,18.5,4.111212
73.5,18.5,4.4343843
74.0,18.5,4.4730315
74.5,18.5,4.6002336
75.0,18.5,4.7133737
75.5,18.5,4.73497
76.0,18.5,4.804069
76.5,18.5,4.5596533
77.0,18.5,4.4755692
77.5,18.5,4.0888624
78.0,18.5,4.1720657
78.5,18.5,4.242019
79.0,18.5,4.056707
79.5,18.5,3.9127593
80.0,18.5,3.3771036
80.5,18.5,3.1144397
81.0,18.5,2.8854792
81.5,18.5,3.120687
82.0,18.5,2.766133
82.5,18.5,3.5248308
83.0,18.5,3.519082
83.5,18.5,3.1918392
84.0,18.5,3.986652
84.5,18.5,5.8083453
85.0,18.5,6.203318
85.5,18.5,6.186958
86.0,18.5,6.171578
86.5,18.5,6.141902
71.5,18.0,5.9883766
72.0,18.0,5.5404787
72.5,18.0,5.017108
73.0,18.0,4.425849
73.5,18.0,3.936255
74.0,18.0,4.874988
74.5,18.0,4.614066
75.0,18.0,4.5160336
75.5,18.0,4.5678873
76.0,18.0,4.8244514
76.5,18.0,4.7851553
77.0,18.0,4.5783486
77.5,18.0,4.6758833
78.0,18.0,4.4632034
78.5,18.0,4.768001
79.0,18.0,4.7962193
79.5,18.0,4.4834366
80.0,18.0,3.9764528
80.5,18.0,3.4845665
81.0,18.0,3.1048622
81.5,18.0,3.0571668
82.0,18.0,3.1781025
82.5,18.0,3.6664472
83.0,18.0,3.8281317
83.5,18.0,5.1085043
84.0,18.0,6.280525
84.5,18.0,6.328964
85.0,18.0,6.3470464
85.5,18.0,6.3529058
72.0,17.5,5.5214524
72.5,17.5,4.8883
73.0,17.5,4.5552588
73.5,17.5,3.5066984
74.0,17.5,4.7372317
74.5,17.5,5.1147423
75.0,17.5,4.6157084
75.5,17.5,4.4351935
76.0,17.5,4.454239
76.5,17.5,4.370924
77.0,17.5,4.1570835
77.5,17.5,4.2587404
78.0,17.5,4.7829084
78.5,17.5,4.581327
79.0,17.5,4.426677
79.5,17.5,4.1684813
80.0,17.5,3.9427977
80.5,17.5,3.7986906
81.0,17.5,3.7754157
81.5,17.5,3.6564872
82.0,17.5,3.4501255
82.5,17.5,4.3199115
83.0,17.5,5.5204782
83.5,17.5,6.407277
84.0,17.5,6.497002
84.5,17.5,6.5058722
85.0,17.5,6.513876
72.0,17.0,5.5213017
72.5,17.0,4.9269037
73.0,17.0,4.6448064
73.5,17.0,3.789839
74.0,17.0,5.0177298
74.5,17.0,4.7193284
75.0,17.0,5.117882
75.5,17.0,4.939849
76.0,17.0,4.69952
76.5,17.0,4.4231443
77.0,17.0,4.0989795
77.5,17.0,4.381485
78.0,17.0,4.764571
78.5,17.0,4.85939
79.0,17.0,4.2980094
79.5,17.0,4.071274
80.0,17.0,4.08365
80.5,17.0,3.9169106
81.0,17.0,4.2496595
81.5,17.0,4.016192
82.0,17.0,4.355972
82.5,17.0,5.708412
83.0,17.0,6.2927566
83.5,17.0,6.4263525
84.0,17.0,6.5011787
84.5,17.0,6.5382357
72.0,16.5,5.503338
72.5,16.5,4.9873624
73.0,16.5,4.7393556
73.5,16.5,3.9391232
74.0,16.5,4.644865
74.5,16.5,4.7607512
75.0,16.5,4.8348203
75.5,16.5,4.9313364
76.0,16.5,5.0588317
76.5,16.5,4.5831966
77.0,16.5,4.249604
77.5,16.5,4.204261
78.0,16.5,4.335304
78.5,16.5,4.51323
79.0,16.5,4.6646256
79.5,16.5,4.348288
80.0,16.5,4.325536
80.5,16.5,4.188603
81.0,16.5,4.556341
81.5,16.5,5.11423
82.0,16.5,5.1364164
82.5,16.5,6.1038747
83.0,16.5,6.3362985
83.5,16.5,6.4412713
84.0,16.5,6.4987583
72.0,16.0,5.49284
72.5,16.0,5.020617
73.0,16.0,4.7800717
73.5,16.0,4.2261558
74.0,16.0,4.1068044
74.5,16.0,4.939396
75.0,16.0,4.855199
75.5,16.0,4.7403507
76.0,16.0,5.0284476
76.5,16.0,5.023463
77.0,16.0,4.39259
77.5,16.0,4.4066796
78.0,16.0,4.36381
78.5,16.0,4.0158744
79.0,16.0,4.3050213
79.5,16.0,3.9625835
80.0,16.0,4.197845
80.5,16.0,4.546744
81.0,16.0,5.1473756
81.5,16.0,5.941006
82.0,16.0,6.0789676
82.5,16.0,6.234527
83.0,16.0,6.346482
83.5,16.0,6.439759
72.0,15.5,5.472964
72.5,15.5,5.0669284
73.0,15.5,4.8462505
73.5,15.5,4.590917
74.0,15.5,3.3454196
74.5,15.5,4.6936274
75.0,15.5,5.0346107
75.5,15.5,5.091692
76.0,15.5,5.184241
76.5,15.5,5.0564203
77.0,15.5,4.8145885
77.5,15.5,5.0701146
78.0,15.5,4.7832713
78.5,15.5,3.764578
79.0,15.5,4.3057103
79.5,15.5,4.161704
80.0,15.5,4.461013
80.5,15.5,5.4495373
81.0,15.5,5.8001666
81.5,15.5,6.0384407
