X,Y,Layer1
73.5,15.0,5.0456767
74.0,15.0,4.3596497
74.5,15.0,4.7470484
75.0,15.0,5.7879457
75.5,15.0,6.1964774
76.0,15.0,6.281303
76.5,15.0,6.731585
77.0,15.0,6.1353216
77.5,15.0,6.025722
78.0,15.0,5.650288
78.5,15.0,5.004179
79.0,15.0,5.238991
79.5,15.0,5.2405596
80.0,15.0,5.7935834
80.5,15.0,6.3038654
81.0,15.0,6.542205
81.5,15.0,6.713494
82.0,15.0,6.8321013
73.0,14.5,5.40454
73.5,14.5,5.23342
74.0,14.5,4.9393964
74.5,14.5,4.430715
75.0,14.5,5.804732
75.5,14.5,6.0967216
76.0,14.5,6.248532
76.5,14.5,6.604015
77.0,14.5,6.210958
77.5,14.5,6.069393
78.0,14.5,5.8969374
78.5,14.5,5.491847
79.0,14.5,5.1525564
79.5,14.5,5.330946
80.0,14.5,5.7673197
80.5,14.5,6.3583875
81.0,14.5,6.5526166
81.5,14.5,6.7351766
73.0,14.0,5.247082
73.5,14.0,5.0458636
74.0,14.0,4.618355
74.5,14.0,4.1712737
75.0,14.0,5.1682615
75.5,14.0,5.741437
76.0,14.0,6.367057
76.5,14.0,5.983823
77.0,14.0,5.808412
77.5,14.0,5.878646
78.0,14.0,6.1948886
78.5,14.0,5.584861
79.0,14.0,4.8275785
79.5,14.0,4.7944775
80.0,14.0,5.289636
80.5,14.0,5.958083
81.0,14.0,6.3658605
81.5,14.0,6.689157
91.5,14.0,6.3945374
92.0,14.0,6.2951326
73.0,13.5,5.053187
73.5,13.5,4.8015685
74.0,13.5,4.4312696
74.5,13.5,4.1739836
75.0,13.5,3.877391
75.5,13.5,5.0659647
76.0,13.5,5.685574
76.5,13.5,5.417019
77.0,13.5,5.6394567
77.5,13.5,5.7681518
78.0,13.5,6.123716
78.5,13.5,5.816168
79.0,13.5,4.955494
79.5,13.5,4.8064666
80.0,13.5,5.026524
80.5,13.5,5.834706
81.0,13.5,6.355487
81.5,13.5,6.7143774
91.5,13.5,6.3997846
92.0,13.5,6.299872
92.5,13.5,6.2247715
93.0,13.5,5.694653
94.5,13.5,5.629535
72.0,13.0,5.551082
72.5,13.0,5.0706606
73.0,13.0,4.874274
73.5,13.0,4.602998
74.0,13.0,4.2598324
74.5,13.0,3.9247477
75.0,13.0,3.5047684
75.5,13.0,4.213313
76.0,13.0,6.193378
76.5,13.0,5.641722
77.0,13.0,5.166071
77.5,13.0,5.6187115
78.0,13.0,6.0786166
78.5,13.0,5.5253158
79.0,13.0,4.667676
79.5,13.0,4.916851
80.0,13.0,5.160904
80.5,13.0,6.104623
81.0,13.0,6.5168805
81.5,13.0,6.7945304
91.5,13.0,6.4109654
92.0,13.0,6.318692
92.5,13.0,6.148009
93.0,13.0,5.3537955
93.5,13.0,5.8337975
94.0,13.0,5.7465963
94.5,13.0,5.60523
95.0,13.0,5.4742584
71.5,12.5,5.7937355
72.0,12.5,5.423725
72.5,12.5,4.9578433
73.0,12.5,4.7444263
73.5,12.5,4.487667
74.0,12.5,4.1588016
74.5,12.5,3.7776148
75.0,12.5,3.6346667
75.5,12.5,3.6349297
76.0,12.5,5.61862
76.5,12.5,5.476726
77.0,12.5,5.1434784
77.5,12.5,5.4191275
78.0,12.5,5.548521
78.5,12.5,4.8126593
79.0,12.5,4.9101925
79.5,12.5,5.054183
80.0,12.5,5.6796346
80.5,12.5,6.423622
81.0,12.5,6.6777763
81.5,12.5,6.8696423
91.5,12.5,6.445591
92.0,12.5,6.330603
92.5,12.5,6.101518
93.0,12.5,5.320496
93.5,12.5,5.847342
94.0,12.5,5.760999
94.5,12.5,5.638229
95.0,12.5,5.516844
71.0,12.0,5.730499
71.5,12.0,5.6843705
72.0,12.0,5.3318152
72.5,12.0,4.8946447
73.0,12.0,4.7408752
73.5,12.0,4.564639
74.0,12.0,4.336052
74.5,12.0,4.0230074
75.0,12.0,3.7507093
75.5,12.0,3.370805
76.0,12.0,4.894035
76.5,12.0,5.6940365
77.0,12.0,5.6111736
77.5,12.0,4.3571377
78.0,12.0,4.670264
78.5,12.0,4.994587
79.0,12.0,4.946364
79.5,12.0,5.4230633
80.0,12.0,6.3550606
80.5,12.0,6.700243
81.0,12.0,6.891067
81.5,12.0,6.9935646
91.0,12.0,6.64843
91.5,12.0,6.545327
92.0,12.0,6.426759
92.5,12.0,5.8375545
93.0,12.0,5.6845207
93.5,12.0,5.9754443
94.0,12.0,5.880938
94.5,12.0,5.7726765
95.0,12.0,5.6594725
71.0,11.5,5.621227
71.5,11.5,5.5992665
72.0,11.5,5.2129693
72.5,11.5,4.8163104
73.0,11.5,4.748004
73.5,11.5,4.663796
74.0,11.5,4.5499973
74.5,11.5,4.349464
75.0,11.5,3.635
75.5,11.5,3.1249952
76.0,11.5,3.1998687
76.5,11.5,5.0274086
77.0,11.5,4.7563186
77.5,11.5,4.187782
78.0,11.5,3.9852176
78.5,11.5,5.0531907
79.0,11.5,5.3131256
79.5,11.5,5.6608086
80.0,11.5,6.708933
80.5,11.5,7.0109296
81.0,11.5,7.1366954
91.0,11.5,6.731729
91.5,11.5,6.6182427
92.0,11.5,6.5016108
92.5,11.5,6.1473966
93.0,11.5,6.2588496
93.5,11.5,6.141998
94.0,11.5,6.008963
94.5,11.5,5.8719597
95.0,11.5,5.7619023
71.0,11.0,5.4580846
71.5,11.0,5.4443197
72.0,11.0,5.080611
72.5,11.0,4.709489
73.0,11.0,4.6665115
73.5,11.0,4.6021338
74.0,11.0,4.5134354
74.5,11.0,4.397823
75.0,11.0,3.8364086
75.5,11.0,3.343566
76.0,11.0,3.5484324
76.5,11.0,5.4526596
77.0,11.0,6.7921443
77.5,11.0,6.613226
78.0,11.0,5.4674344
78.5,11.0,5.855873
79.0,11.0,6.1185603
79.5,11.0,5.9403105
80.0,11.0,6.7383795
80.5,11.0,7.1317296
91.0,11.0,6.7068467
91.5,11.0,6.582915
92.0,11.0,6.4696426
92.5,11.0,6.1768093
93.0,11.0,6.2598433
93.5,11.0,6.138174
94.0,11.0,6.0067225
94.5,11.0,5.861316
71.0,10.5,5.3762183
71.5,10.5,5.3648715
72.0,10.5,5.0142045
72.5,10.5,4.6455436
73.0,10.5,4.5989256
73.5,10.5,4.5636463
74.0,10.5,4.5354424
74.5,10.5,4.510305
75.0,10.5,4.2688375
75.5,10.5,4.147693
76.0,10.5,4.302874
76.5,10.5,5.242345
77.0,10.5,6.6973634
77.5,10.5,5.6086044
78.0,10.5,5.0363955
78.5,10.5,5.0674987
79.0,10.5,5.2692842
79.5,10.5,5.8222384
80.0,10.5,6.8241696
91.0,10.5,6.656638
91.5,10.5,6.5346622
92.0,10.5,6.4394765
92.5,10.5,6.080925
93.0,10.5,6.245891
93.5,10.5,6.123262
94.0,10.5,5.9929304
71.0,10.0,5.2806706
71.5,10.0,5.2771525
72.0,10.0,4.956154
72.5,10.0,4.5989356
73.0,10.0,4.566279
73.5,10.0,4.5640016
74.0,10.0,4.555366
74.5,10.0,4.565757
75.0,10.0,4.3682375
75.5,10.0,3.9467282
76.0,10.0,3.389327
76.5,10.0,2.8362286
77.0,10.0,4.6685834
77.5,10.0,5.528043
78.0,10.0,4.427403
78.5,10.0,4.4909863
79.0,10.0,5.37278
91.0,10.0,6.606077
91.5,10.0,6.501749
92.0,10.0,6.385729
92.5,10.0,6.2778707
93.0,10.0,6.192599
93.5,10.0,6.092968
94.0,10.0,5.9477596
71.0,9.5,5.181387
71.5,9.5,5.182122
72.0,9.5,4.9156227
72.5,9.5,4.5769334
73.0,9.5,4.5296855
73.5,9.5,4.4982576
74.0,9.5,4.489497
74.5,9.5,4.49837
75.0,9.5,4.230021
75.5,9.5,3.6850839
76.0,9.5,3.2170186
76.5,9.5,3.162147
77.0,9.5,4.2641935
77.5,9.5,5.202779
78.0,9.5,4.172944
78.5,9.5,5.0238814
79.0,9.5,6.32395
91.5,9.5,6.4443984
92.0,9.5,6.311637
92.5,9.5,6.1795287
93.0,9.5,6.114274
93.5,9.5,6.0429688
94.0,9.5,5.9294896
94.5,9.5,5.8317986
71.5,9.0,5.086411
72.0,9.0,4.850001
72.5,9.0,4.597454
73.0,9.0,4.544056
73.5,9.0,4.589041
74.0,9.0,4.6040187
74.5,9.0,4.6271644
75.0,9.0,4.2846932
75.5,9.0,3.8772645
76.0,9.0,3.7340953
76.5,9.0,4.009379
77.0,9.0,5.2160563
77.5,9.0,7.115486
78.0,9.0,6.2291274
78.5,9.0,6.9751196
79.0,9.0,7.6683736
91.5,9.0,6.3711195
92.0,9.0,6.267183
92.5,9.0,6.1498675
93.0,9.0,6.0411735
93.5,9.0,6.010698
94.0,9.0,5.899117
94.5,9.0,5.784977
95.0,9.0,5.6654577
71.5,8.5,5.01179
72.0,8.5,4.77445
72.5,8.5,4.547323
73.0,8.5,4.520275
73.5,8.5,4.6225963
74.0,8.5,4.728892
74.5,8.5,4.79292
75.0,8.5,4.425805
75.5,8.5,4.180741
76.0,8.5,4.338092
76.5,8.5,4.4191732
77.0,8.5,4.703918
77.5,8.5,6.1859
78.0,8.5,6.454604
78.5,8.5,8.014918
91.5,8.5,6.276083
92.0,8.5,6.1823063
92.5,8.5,6.0893774
93.0,8.5,6.0205126
93.5,8.5,5.922586
94.0,8.5,5.7811465
94.5,8.5,5.6511726
95.0,8.5,5.5277867
73.0,8.0,4.506215
73.5,8.0,4.612232
75.5,8.0,4.418973
76.0,8.0,4.6369133
76.5,8.0,4.8866153
77.0,8.0,5.906229
77.5,8.0,8.961834
78.0,8.0,9.543586
78.5,8.0,8.821519
92.0,8.0,6.06404
92.5,8.0,5.9794135
93.0,8.0,5.9430976
93.5,8.0,5.696106
94.0,8.0,5.687681
94.5,8.0,5.558493
95.0,8.0,5.4602127
76.0,7.5,5.152589
76.5,7.5,5.9243813
77.0,7.5,7.2174835
77.5,7.5,8.379297
78.0,7.5,8.513264
92.0,7.5,5.9368052
92.5,7.5,5.866383
93.0,7.5,5.844969
93.5,7.5,5.7741737
94.0,7.5,5.589105
94.5,7.5,5.510224
76.5,7.0,6.4425817
77.0,7.0,7.2181625
77.5,7.0,7.7560186
78.0,7.0,7.7284937
92.5,7.0,5.726337
93.0,7.0,5.7012067
93.5,7.0,5.50292
94.0,7.0,5.2289467
92.5,6.5,5.5589857
93.0,6.5,5.5135016
93.5,6.5,5.482293
94.0,6.5,5.495446
93.0,6.0,5.388831
93.5,6.0,5.3680453
