X,Y,Layer1
73.0,15.0,5.502749
73.5,15.0,5.227575
74.0,15.0,5.0260167
74.5,15.0,6.0333214
75.0,15.0,7.4948087
75.5,15.0,7.924665
76.0,15.0,7.960814
76.5,15.0,8.397728
77.0,15.0,7.8789086
77.5,15.0,7.677131
78.0,15.0,7.2815766
78.5,15.0,6.474078
79.0,15.0,6.5984163
79.5,15.0,6.7256737
80.0,15.0,6.8940983
80.5,15.0,6.6045904
81.0,15.0,6.7915893
81.5,15.0,6.943352
82.0,15.0,7.045718
73.0,14.5,5.5135045
73.5,14.5,5.376283
74.0,14.5,5.1803846
74.5,14.5,5.45384
75.0,14.5,7.434662
75.5,14.5,7.779512
76.0,14.5,7.809296
76.5,14.5,8.313416
77.0,14.5,7.882121
77.5,14.5,7.6781955
78.0,14.5,7.4905515
78.5,14.5,6.9435163
79.0,14.5,6.461581
79.5,14.5,6.7093563
80.0,14.5,7.0562687
80.5,14.5,6.6378055
81.0,14.5,6.7562523
81.5,14.5,6.947171
73.0,14.0,5.355296
73.5,14.0,5.1533227
74.0,14.0,4.7409797
74.5,14.0,4.669611
75.0,14.0,6.602461
75.5,14.0,7.348557
76.0,14.0,7.936187
76.5,14.0,7.59289
77.0,14.0,7.3007555
77.5,14.0,7.4764085
78.0,14.0,7.778425
78.5,14.0,7.114314
79.0,14.0,6.144325
79.5,14.0,5.9410024
80.0,14.0,6.361487
80.5,14.0,6.2069893
81.0,14.0,6.5524726
81.5,14.0,6.8889537
91.5,14.0,6.559706
92.0,14.0,6.465595
73.0,13.5,5.146745
73.5,13.5,4.899054
74.0,13.5,4.5254626
74.5,13.5,4.254445
75.0,13.5,4.7877655
75.5,13.5,6.339783
76.0,13.5,7.103225
76.5,13.5,6.934422
77.0,13.5,7.0991273
77.5,13.5,7.241348
78.0,13.5,7.697786
78.5,13.5,7.328286
79.0,13.5,6.376275
79.5,13.5,6.090226
80.0,13.5,6.2419176
80.5,13.5,6.2283344
81.0,13.5,6.5450196
81.5,13.5,6.9104404
91.5,13.5,6.552286
92.0,13.5,6.449214
92.5,13.5,6.3805537
93.0,13.5,6.1570444
94.5,13.5,5.7435374
72.0,13.0,5.6679544
72.5,13.0,5.1775455
73.0,13.0,4.9584317
73.5,13.0,4.681935
74.0,13.0,4.3377414
74.5,13.0,3.9574192
75.0,13.0,4.030677
75.5,13.0,5.238172
76.0,13.0,7.8072624
76.5,13.0,7.1458077
77.0,13.0,6.513296
77.5,13.0,7.026902
78.0,13.0,7.618729
78.5,13.0,6.986807
79.0,13.0,5.9133983
79.5,13.0,6.191566
80.0,13.0,6.5252285
80.5,13.0,6.422412
81.0,13.0,6.700533
81.5,13.0,6.978268
91.5,13.0,6.549843
92.0,13.0,6.4454455
92.5,13.0,6.4046154
93.0,13.0,6.074957
93.5,13.0,5.9555345
94.0,13.0,5.8537416
94.5,13.0,5.704271
95.0,13.0,5.581959
71.5,12.5,5.8950057
72.0,12.5,5.5214415
72.5,12.5,5.052642
73.0,12.5,4.8279815
73.5,12.5,4.559912
74.0,12.5,4.2308135
74.5,12.5,3.841519
75.0,12.5,4.032062
75.5,12.5,4.4822636
76.0,12.5,7.137028
76.5,12.5,6.866452
77.0,12.5,6.5127225
77.5,12.5,6.804629
78.0,12.5,6.939009
78.5,12.5,5.9697056
79.0,12.5,6.12202
79.5,12.5,6.337777
80.0,12.5,6.790778
80.5,12.5,6.5786095
81.0,12.5,6.8513603
81.5,12.5,7.0391297
91.5,12.5,6.5677795
92.0,12.5,6.4557676
92.5,12.5,6.459659
93.0,12.5,5.96925
93.5,12.5,5.951981
94.0,12.5,5.8634443
94.5,12.5,5.7311926
95.0,12.5,5.6227293
71.0,12.0,5.833545
71.5,12.0,5.786461
72.0,12.0,5.4240007
72.5,12.0,4.9789805
73.0,12.0,4.818545
73.5,12.0,4.6452703
74.0,12.0,4.415466
74.5,12.0,4.1041536
75.0,12.0,3.8490684
75.5,12.0,3.947393
76.0,12.0,6.1990137
76.5,12.0,7.072712
77.0,12.0,6.825313
77.5,12.0,5.378604
78.0,12.0,5.6206875
78.5,12.0,6.1929893
79.0,12.0,6.1927056
79.5,12.0,6.844104
80.0,12.0,6.8872657
80.5,12.0,6.8814526
81.0,12.0,7.0654736
81.5,12.0,7.167614
91.0,12.0,6.7821217
91.5,12.0,6.6854405
92.0,12.0,6.570724
92.5,12.0,6.3557897
93.0,12.0,6.1242857
93.5,12.0,6.0784264
94.0,12.0,5.963578
94.5,12.0,5.8755975
95.0,12.0,5.771339
71.0,11.5,5.7187705
71.5,11.5,5.6987834
72.0,11.5,5.3115764
72.5,11.5,4.901336
73.0,11.5,4.8264694
73.5,11.5,4.7455306
74.0,11.5,4.6295323
74.5,11.5,4.430448
75.0,11.5,3.715849
75.5,11.5,3.0644732
76.0,11.5,3.7261422
76.5,11.5,5.9655347
77.0,11.5,5.518159
77.5,11.5,5.251561
78.0,11.5,4.920648
78.5,11.5,6.0851145
79.0,11.5,6.702059
79.5,11.5,7.266763
80.0,11.5,7.2234955
80.5,11.5,7.183156
81.0,11.5,7.311279
91.0,11.5,6.8749313
91.5,11.5,6.7694674
92.0,11.5,6.6751
92.5,11.5,6.52772
93.0,11.5,6.4102006
93.5,11.5,6.231057
94.0,11.5,6.117512
94.5,11.5,5.991634
95.0,11.5,5.8844914
71.0,11.0,5.5585985
71.5,11.0,5.547295
72.0,11.0,5.1806455
72.5,11.0,4.7955127
73.0,11.0,4.741168
73.5,11.0,4.676295
74.0,11.0,4.5851455
74.5,11.0,4.474776
75.0,11.0,3.917245
75.5,11.0,3.432132
76.0,11.0,4.034943
76.5,11.0,6.266958
77.0,11.0,7.796286
77.5,11.0,8.1942
78.0,11.0,6.9532423
78.5,11.0,7.404145
79.0,11.0,7.93827
79.5,11.0,7.7717195
80.0,11.0,7.3623013
80.5,11.0,7.305964
91.0,11.0,6.8557415
91.5,11.0,6.7367735
92.0,11.0,6.6254525
92.5,11.0,6.4788604
93.0,11.0,6.3746758
93.5,11.0,6.249337
94.0,11.0,6.1217375
94.5,11.0,5.9816065
71.0,10.5,5.4641256
71.5,10.5,5.4638786
72.0,10.5,5.111222
72.5,10.5,4.725516
73.0,10.5,4.667596
73.5,10.5,4.6368427
74.0,10.5,4.6103477
74.5,10.5,4.586289
75.0,10.5,4.356324
75.5,10.5,4.325239
76.0,10.5,5.022599
76.5,10.5,6.3365607
77.0,10.5,7.718511
77.5,10.5,6.762454
78.0,10.5,6.271325
78.5,10.5,6.5673804
79.0,10.5,6.87434
79.5,10.5,7.202797
80.0,10.5,7.3067374
91.0,10.5,6.8051844
91.5,10.5,6.6798415
92.0,10.5,6.5758085
92.5,10.5,6.4284472
93.0,10.5,6.375768
93.5,10.5,6.2340617
94.0,10.5,6.1025934
71.0,10.0,5.3619294
71.5,10.0,5.359906
72.0,10.0,5.036693
72.5,10.0,4.666074
73.0,10.0,4.63357
73.5,10.0,4.6326323
74.0,10.0,4.629682
74.5,10.0,4.636629
75.0,10.0,4.448429
75.5,10.0,4.0603905
76.0,10.0,3.5037804
76.5,10.0,3.1036534
77.0,10.0,5.483096
77.5,10.0,6.163982
78.0,10.0,5.2768283
78.5,10.0,5.7271366
79.0,10.0,6.618089
91.0,10.0,6.737974
91.5,10.0,6.618654
92.0,10.0,6.5091815
92.5,10.0,6.4109273
93.0,10.0,6.318859
93.5,10.0,6.2016525
94.0,10.0,6.0520716
71.0,9.5,5.253793
71.5,9.5,5.2618623
72.0,9.5,4.9756603
72.5,9.5,4.6427875
73.0,9.5,4.6001525
73.5,9.5,4.5718517
74.0,9.5,4.5618677
74.5,9.5,4.566389
75.0,9.5,4.299722
75.5,9.5,3.7673304
76.0,9.5,3.280441
76.5,9.5,3.3371582
77.0,9.5,5.187771
77.5,9.5,6.0039506
78.0,9.5,5.1197705
78.5,9.5,6.3766236
79.0,9.5,7.103015
91.5,9.5,6.5675836
92.0,9.5,6.4328423
92.5,9.5,6.305975
93.0,9.5,6.2404733
93.5,9.5,6.134328
94.0,9.5,6.0227633
94.5,9.5,5.9168634
71.5,9.0,5.1725225
72.0,9.0,4.904589
72.5,9.0,4.639247
73.0,9.0,4.6140566
73.5,9.0,4.6319613
74.0,9.0,4.6396985
74.5,9.0,4.664215
75.0,9.0,4.344075
75.5,9.0,3.9588168
76.0,9.0,3.8392339
76.5,9.0,4.378724
77.0,9.0,6.271514
77.5,9.0,8.150843
78.0,9.0,7.673615
78.5,9.0,7.6511135
79.0,9.0,7.899015
91.5,9.0,6.497546
92.0,9.0,6.382082
92.5,9.0,6.286724
93.0,9.0,6.1937766
93.5,9.0,6.1202064
94.0,9.0,6.005967
94.5,9.0,5.8877287
95.0,9.0,5.774964
71.5,8.5,5.058319
72.0,8.5,4.8333144
72.5,8.5,4.6072125
73.0,8.5,4.584559
73.5,8.5,4.6944094
74.0,8.5,4.760595
74.5,8.5,4.818743
75.0,8.5,4.48174
75.5,8.5,4.2605596
76.0,8.5,4.448993
76.5,8.5,4.6671467
77.0,8.5,5.3656173
77.5,8.5,7.2266617
78.0,8.5,7.4211774
78.5,8.5,8.26981
91.5,8.5,6.3835697
92.0,8.5,6.284397
92.5,8.5,6.2035756
93.0,8.5,6.1717873
93.5,8.5,6.0516343
94.0,8.5,5.8904915
94.5,8.5,5.7577114
95.0,8.5,5.6323395
73.0,8.0,4.5691385
73.5,8.0,4.670893
75.5,8.0,4.4997644
76.0,8.0,4.7307997
76.5,8.0,5.0219316
77.0,8.0,6.164177
77.5,8.0,9.934628
78.0,8.0,10.102935
78.5,8.0,9.124322
92.0,8.0,6.1786427
92.5,8.0,6.0912843
93.0,8.0,6.065687
93.5,8.0,5.955721
94.0,8.0,5.784199
94.5,8.0,5.650009
95.0,8.0,5.559627
76.0,7.5,5.2411947
76.5,7.5,6.040926
77.0,7.5,7.4157805
77.5,7.5,8.683125
78.0,7.5,8.808668
92.0,7.5,6.0369935
92.5,7.5,5.9634585
93.0,7.5,5.9411135
93.5,7.5,5.9290924
94.0,7.5,5.722786
94.5,7.5,5.6030264
76.5,7.0,6.5684257
77.0,7.0,7.368214
77.5,7.0,7.949275
78.0,7.0,7.9357586
92.5,7.0,5.8193083
93.0,7.0,5.7888055
93.5,7.0,5.7173514
94.0,7.0,5.6078043
92.5,6.5,5.63267
93.0,6.5,5.591597
93.5,6.5,5.5590963
94.0,6.5,5.5744157
93.0,6.0,5.4684315
93.5,6.0,5.453271
